story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Crypto/net_14,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Politics_33,Politics_34,Politics_35,Politics_36,Politics_37,Politics_38,Politics_39,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18,Russia_19,Russia_20,Russia_21,Russia_22,Russia_23
0078efb4fc3829c84a36ad622987e8a73981d76d,-0.006595533193457773,0.012568146284859083,-0.010811191807741843,0.012072087820599278,-0.01052833267539871,0.013042184780258897,-0.001286855868604185,0.014445016886629997,0.003228780878878783,0.000498570960451996,-0.00030747960854577013,0.010808553545123833,-0.0013937525864038763,-0.00046885366928221556,0.0006734845776031773,-0.009927790262435537,0.010548602829426436,0.003655582615376571,-0.0027062353977921954,0.00245988079766599,-0.002671473436341526,0.0015924722581459796,-0.0022127323556816285,-0.0028547058190209504,0.0011009463142008793,-0.0016676686156080166,0.0011027854409265364,0.0030029637151473988,0.0008797592749500089,-0.0008988134963163524,0.0019445108501881933,-0.0011406385492490336,0.001531035072933679,-0.002002996322297135,0.0011078672584643968,0.0016830801099238946,-0.0017885057024028964,0.0012355094521326302,-0.0011483097669075263,0.0016245804796905547,-0.0012292698572779776,-0.0012434086188111556,0.0011099943553422777,0.0015352804872277668,-0.0018220968436949347,-7.639016625072393e-05,0.0006054087115389779,0.0016304123355745815,-0.0014224650298563,-0.0007512092403919741,-0.0003002636153153651,0.001082239281081472,-0.0015021564559249412,-0.001293222065086197,-0.001228214561222185,0.001436749535524402,0.0010574218972770333,-0.00608594097060474,0.00523957024197963,0.007029686176157938,0.03116244220604167,-0.0034497740919926523,0.004116599746486566,-0.007831365297795313,0.002691025067769132,-0.0012147202133218514,0.0017957934559496083,0.009838977729606777,-0.008383618913289384,0.00448705645003919,-0.0003115798725420397,0.008414150599828335,-0.0031510092768310613,0.001413771728077086,-0.0007374620663902227,0.012123511940078616,-0.011552955738741807,0.0004573881990948877,-0.005593131254393226,0.0009178794968640247,-0.003633043890558181,0.0009461212532166668,-0.0015360004407981454
elnacional,-0.009206692401111433,,,,,,,,,,,,,,,,,0.005063194362270679,-0.001526976104102861,0.003901302748591823,-0.0009889863820019065,0.00013335986347321957,-0.002102092878427081,-0.0025899834434183616,0.0006709655308194534,-0.002677248114579339,0.0026360353730203734,0.0034926668418579776,0.00047789795345341834,-0.0038723726833801153,0.002036698336714146,-8.928357561538772e-05,0.0014452371964304364,-0.0012478880409149407,0.0008022321166823894,0.002939405604915842,-0.001106187689760483,0.001325587534889921,-0.0005793168606721653,0.0019055540166085863,-0.0025618735259869737,-0.0018596039566452635,0.0011757705920996935,0.0013924853169280445,-0.0020390083765099275,-0.0014593726976342967,-0.00047546009518216383,0.000992638714612506,-0.0011044999738769974,-0.0005481439112266871,-0.0007494916698679134,0.0020280196912326395,-0.0013558203171885252,-0.0019214728558746147,-0.00035183245462403444,-0.00406377895221846,0.0025601483925730573,,,,,,,,,,,,,,,,,,,,,,,,,,
elperiodico,-0.00997638422972779,,,,,,,,,,,,,,,,,0.0031508358387180822,-0.003271755946210384,0.00041530552842217183,-0.0019627974285799975,0.0006491927587071178,-0.0021729084626684603,-0.00259771194224738,0.0009797622447774573,-0.000776870900322732,0.0006104678695022705,0.0033078875295036864,0.0009403786697754074,-0.0016883017196114257,0.0019553191481981973,-0.0034309484479371705,0.0016716838343237596,-0.003715739884869387,0.0010544273795109332,0.0032487153160011013,-0.0012035661579998837,0.002188028795913479,-0.0010807876437663698,0.0009543621946405401,-0.001446035329584247,-0.0014400231022701562,0.0013493734332859914,0.0008039320655679437,-0.0015760309185326865,0.0004889673194791093,0.00025322826855490865,0.0011996997200172006,-0.0022743933346957637,0.0010832970707390747,-0.0009597175477814024,0.0023543266570193733,-0.0007003646020954553,-0.0015772622254746765,-0.0011656119424306721,-0.004120941913522256,0.0016350945589267765,,,0.008617036642639297,-0.008066954779191955,-0.006848929058467124,-0.002919154834623315,-0.007938339450211173,-0.003401067861701662,-0.008262491276513718,0.00224618816060986,0.0033131215861771247,-0.006266576989181025,0.006723151218846056,-8.688638458535097e-05,0.0016857351161941314,-0.006024250114605903,0.0037142297527115505,0.005144660047415491,0.001347518050169482,-0.014517254634387154,0.003738916821216909,-0.0039851441936714985,0.004964495806465831,-0.010747585696307859,-0.0023427454598335135,-0.011227313377282097
heraldo,-0.01582142339588097,,,,,,,,,,,,,,,,,0.0022920906326964973,-0.003958976534387503,0.0005725676047319319,-0.004708383040903295,-0.002948356863255356,-0.0009203667283143152,-0.0014808169469476744,0.0007538746398885491,-0.003289473575498822,-0.0003504498702582852,0.0012070468204311857,0.00728298971711611,-0.0017617652983369255,0.0004107259790531829,-0.0002723243988358924,0.0005407658524119206,-0.0015681796017970927,0.0036330154264588906,0.0006424633537851047,-0.0010395078573371096,0.000992671293348266,-0.0037559002558290636,0.0005294601241086894,-0.0004379034510280039,-0.0005057763150876243,0.0004899394221717715,0.0043236942703544865,-0.0005255762859332264,1.2219831695873859e-05,0.0002379967699751291,0.0014632782723952766,-0.003656923380582308,0.0011758342785744406,-0.0005896095408687802,0.007972749124271417,-0.0008565297359984297,-0.0005624017020572167,-0.0009957237321646193,0.00796172645374933,-0.00029328065897475707,,,,,,,,,,,,,,,,,,,,,,,,,,
lavozdeasturias,-0.025243878257337746,,,,,,,,,,,,,,,,,0.0010016066865350826,-0.006046263221486551,0.0010378308577389979,-0.002580886093184429,0.0024798584755503835,-0.001380005094963908,-0.003145006123090468,0.0012201817648247975,-0.001614019735674157,0.00022732492487131245,0.0034251235012100895,0.0016716314204975997,-0.003298990483897243,0.0014793375003143813,-0.0026277863200167744,0.000753507929923029,-0.002505020718921887,0.0015445875459030299,0.0009300730914892053,-0.0022067116089824522,0.0005519972730135896,-0.0016677427271026,0.0009440153178580809,-0.0017638394059123065,-0.0004967828270092778,-0.0005534091396565233,0.002132380920622955,-0.0017863859693190163,-0.0009160996854293396,0.00026282342471212975,0.0010110497735394115,-0.0006458827961687728,-0.002552100601603699,0.0014895053634728437,-0.0005232829562467562,-0.004702562026498462,-0.0003409863903986385,0.00033779086085317534,0.004242969846049913,0.0005022831353269233,,,,,,,,,,,,,,,,,,,,,,,,,,
publico,-0.006599024658010053,,,,,,,,,,,,,,,,0.00353921829088244,0.00678443749345789,-0.004347378872574692,0.004150566077551786,-0.0054887969077505455,0.0031410569399156485,-0.004469616597783901,-0.0048024461607896266,0.0023714894188702693,-0.0031454331455399304,0.0010279829944857752,0.0003975671752740051,0.0021692994789840776,-0.0014229825618690232,0.0030196871919973244,-0.0016087168373230126,0.0028843021881722955,-0.0024648229489634896,0.001425932735475026,0.002153043598358814,-0.0023913796761039427,0.0014387097315662414,-0.0025383835658891584,0.0016380803304869157,-0.0016188456422875502,-0.0014178204880961054,0.0018548836639084645,0.0013166549528018413,-0.0024714234144411623,-2.8774412841358395e-05,0.0009859492784264276,0.002298057171625758,-0.0002974826226857172,-0.0011653111759564183,-0.0010590859344663962,0.0022113366975869096,-0.0013314749971900606,-0.0022514992268643577,-0.0017931033735836578,0.0017204470469296478,0.0017915266536379058,-0.011547725705111908,0.005676576708211811,0.010178675406985277,0.010877413998130027,-0.00562322317937472,0.0029761127347871508,-0.00469089561465065,0.00650891024232908,-0.0013705663968600623,0.003098786991115113,-0.0005359839113402709,-0.002211724691962416,0.0066208100070176,-0.0001296466667208441,0.01115527909993215,-0.004826784527768295,0.0017339024575517628,-0.0004602590316083732,0.002455693535691486,-0.004281580174797489,0.0022211487369923136,-0.006602354637367947,0.005535660132401563,-8.745387238785415e-07,0.0052309238649050314,-0.006226189847051297
vozpopuli,-0.009592642287904123,,,,,,,,,,,,,,,,,0.001677292084413251,0.0034815587961604666,0.001698335342141399,0.003775890608320038,-0.0024168023632853506,-0.0007859948253391563,-0.0030449433723271965,-0.0014443936871484965,0.003983658291726585,0.0004678568684171481,0.012796831429660042,-0.0020607165289716145,0.0013622883170359285,0.000570094886984238,-0.00026369938658694393,0.0020536655644447007,-0.0002174175375950719,-0.0023825425672866322,0.0011137203067666445,-0.0027059767905877816,0.0017781280802818748,-0.0001478980307223158,0.0006745578675944955,-0.0005291963035131061,0.0008535217791582322,0.0008024527940286817,0.008782121074666286,0.00010793403051768263,3.8583956164784956e-05,-0.0013794441074144806,0.002469551861110709,-0.0071558890787560905,0.0003441308127722885,0.0010123617810624385,-0.0012313781909382357,-0.0006422193796580657,-0.0004454295302764033,-0.00039555929062680753,0.001984282083857019,-0.0010168971020721052,,,,,,,,,,,,,,,,,,,,,,,,,,
00869ff0486a12bedd8cbef27219345a7cf3f34c,-0.0010693715854373333,,,,,,,,,,,,,,,,,0.0003291509960913224,-0.00020399316149502785,0.00038335812690198164,-0.00047857162605521625,0.00029952761450835583,-0.0004419937037351881,-0.0006251567213247306,0.000231274398507395,-0.0003708510764049704,0.00026580684109540366,0.0006676747534854424,0.0002820533286871882,-0.0002588669671555508,0.00047409984343871385,-0.0002500890000721972,0.0004330576089187386,-0.0005357704650451264,0.0003302506208177988,0.0004977640699530524,-0.0005470896532336917,0.0004518124638804399,-0.0003832325873178862,0.0005056032359332067,-0.00039967954314352105,-0.0003589282777733485,0.0003458280290235408,0.000471659028305773,-0.0006413987035416577,-3.5832144101891354e-05,0.00024289810985673923,0.0005916715656850339,-0.000487860940234351,-0.0002205699897682232,-0.00010116517643832354,0.00035935863603414717,-0.0004911210644460653,-0.0004933282688605106,-0.0005587686844164533,0.00041238618402689376,0.0004312483706052021,-0.0005606754102530975,0.0007968582451907472,,,,,,,,,,,,,,,,,,,,,,,,
00b56dac8f6181e53a7596ae9a39903cd4c40b47,-0.0021309147674732016,,,,,,,,,,,,,,,,,0.0010137970387806231,-0.0007324957361228394,0.0010593441369636772,-0.0013151010109512305,0.0008034049433864686,-0.0012581675649801297,-0.0015694551944310086,0.000658244750276702,-0.0010048408593312705,0.0005839356780568861,0.0012145394722098937,0.0006229021899156336,-0.0006218902665474994,0.0010926613605503036,-0.0005351837795584404,0.001019361371002602,-0.0012088355426508066,0.0006652725212153028,0.0010604786111480654,-0.0012073201914222617,0.0008242843955720684,-0.0007177562168143544,0.0010260846618381635,-0.0008146090757280232,-0.0008682927904409673,0.0008080193317286565,0.0008562423131936188,-0.0013827157765535208,7.083262384229128e-05,0.0006465324165803251,0.0011107492799730557,-0.0007448774847591801,-0.0006454549796780291,-0.00020647363045678537,0.0008800949187724742,-0.0009938543982111873,-0.0009849879383084983,-0.0008670271632074439,0.0008956421588030385,0.000885394971967762,-0.0012531804831815698,0.001168919258448968,0.001111336674159674,-0.0014422006519947818,-0.002137227395182674,0.0011258320680457411,-0.0015340732354104086,0.0015158565309495117,-0.0004979894236706801,0.0003444219167714522,0.0012285261463492398,-0.0007729813342701412,0.0015914094237314902,-0.00011003788432292275,0.0012029562159587715,-0.002120734717350233,0.0003417928038847277,3.150944011474669e-05,0.00024404277040013624,-0.0019675625744733135,0.0009324609370293386,-0.0016907645539153931,0.001414600403914067,-0.0016163280764630327,0.00111768941777665,-0.0003671671168197088
00f57d128b7395158119413cc187a6cc1a6914f8,-0.000385490232893286,,,,,,,,,,,,,,,,,0.00021497383605364095,-0.00015093929869443588,0.00023480887989164748,-0.00026314195731035376,0.00016174143419576156,-0.00029206522418861146,-0.00038150302096643144,0.0001601959700864585,-0.00024553559387019083,0.0001576683961629119,0.000412229967223008,0.00011208943180539483,-0.0001386617022681259,0.0002876312088411515,-0.0001648247708551532,0.0002722536783540891,-0.00036816213917581004,0.00016363967081464166,0.00031128416209173424,-0.0003277573219860016,0.00026137798890472056,-0.0001916282614230992,0.0003393941591316943,-0.000235789822129705,-0.00023799566534215145,0.00024896342846221704,0.0003568918215222772,-0.0004110772636328196,1.504029847733034e-06,0.00020527072147289273,0.00033986215872482757,-0.0003097065545711224,-0.0001014736278763472,-4.609971085343584e-05,0.00026594693245633315,-0.00039280722952718584,-0.00031467106536614466,-0.00034235361666411115,0.0002588206359481906,0.00028279406531374926,,,,,,,,,,,,,,,,,,,,,,,,,,
012efe8b9d80fb22f5f9f033761714a7c14cfb15,-0.0006993550446630986,0.005547812590084189,-0.005098062075624202,0.005761015037964959,-0.00594962003926254,0.008203527751063727,0.0006522541687871246,0.007030654945146514,-0.00015631203157644852,0.0011194008889425615,0.0004684689415212196,0.006825109262940859,-0.0019218697920181677,-0.000421150916751269,-0.00011905718816398667,-0.0070417357067790315,0.0051468886805595415,0.0016333166531716714,-0.0011893632092183164,0.0014137904212059753,-0.0016537015207774446,0.0008872200185865461,-0.0015570219330113765,-0.0019512459995274384,0.0007583886138949647,-0.0011675992430173136,0.000728391014174414,0.0017345223976436377,0.0006099125808569964,-0.0006691719318088759,0.0013873670229097592,-0.0007665547601202606,0.0011115352841599797,-0.0014706499200281419,0.0009268317005375204,0.0012338339418541653,-0.0013021185608842393,0.000891472000814368,-0.0008676838675176592,0.001192919814628043,-0.0009402599583088777,-0.0009709419530354066,0.0009355875436401211,0.0011471421860149037,-0.001436180882046285,-6.40766439994178e-05,0.0005860316367864121,0.0011938969719093888,-0.0009124353041781151,-0.0006072333046866645,-0.00020504613180898922,0.0010236511561897794,-0.001184861103882825,-0.001012360552729932,-0.000967770413090598,0.0011317382472876586,0.000899223232471508,-0.0012964698087862129,0.0015021746191451746,0.0006421128630210369,-0.0015268055197063114,-0.0012668691528274511,0.0005531119273220874,-0.0007571458531897992,0.0006836348576672686,-0.0003714625535369558,0.0003096274439599382,0.0004481019495369816,-0.0001809800167653637,0.0010836663786447384,-3.070343441564149e-05,2.240566058904535e-05,-0.0013027703425805331,-0.00029538011324261037,-6.150772362990907e-05,-0.0003655081287089225,-0.0013410004395481038,0.0011965546021736693,-0.0006010707242694417,0.0007068213290372894,-0.00120397409224258,0.0011864410214525866,0.0001606476415122759
013d16398ab81bacba94af3b05b0a2847cf63f27,-0.0004249200137302764,,,,,,,,,,,,,,,,,0.00010720192247889658,-6.470344927609527e-05,0.00016149822634168085,-0.00010898885149738537,0.00021224575092022147,-0.00011329225757136362,-0.0002448610566906873,8.172081381535926e-07,5.95590720260669e-06,0.00019765826538306597,0.0008131596334896421,9.480216225725224e-05,-0.00018653860028088217,0.00024779575891302236,-0.00016418494332400235,0.00010678329027678714,-0.00035225908718022306,0.0001261000172360329,0.0002428686699438203,-0.00021761798177395827,0.0002662516725526803,-8.524897288504337e-05,0.0002497139844513706,-0.00017997681505947465,-0.00019014446103932548,9.71846476284687e-05,0.0003902217208521749,-0.00031489176187270986,0.00014583906353467962,1.3924738462981964e-05,0.00042127340292994365,-0.000709327863370766,-7.336996358960751e-05,7.833672185488364e-05,8.916585554099004e-08,-0.0004612099077645059,-0.00015116359164192832,-0.00026399527724154,0.0004020318014391074,-3.0449458342413603e-05,,,0.0002647368681464409,-1.8959410516513797e-05,-0.00038109159051112694,0.00012854253457128545,-0.0001851408020766936,0.0003542247219927754,8.951779055713083e-05,8.00026404137662e-05,5.6613954805773354e-05,-0.00013255655081227994,0.0003907971601992224,-2.64261911795684e-05,0.00040625187919459245,-0.00023890345064668306,-0.00012252006433713681,0.0004012087358846076,-0.00018472752077082857,-0.0001454215788539825,0.000182745816008468,-0.00019248281481199333,0.00011335012636947802,-0.0010450044027915507,0.0001971518993573735,6.673137525223998e-05
01455e099e13f294ca96cc75c9387c8fe500734f,-0.0012694076186419842,,,,,,,,,,,,,,,,,0.0004805947046289428,-0.00031097697683306975,0.0005769488464367832,-0.0007149559123497732,0.00038466125445060003,-0.0005172004013125496,-0.0008298103991622092,0.00019292196207272897,-0.000317499570997187,0.00029212364449398426,0.0010697082624151477,0.00022679831717155948,-0.00019896665964713647,0.0006584303162162027,-0.0004938994280409672,0.0005155440259564537,-0.0008622544641251549,0.0003867160305369819,0.0005216744528294704,-0.0006340266567993692,0.0003347669630440522,-0.0004422703087729143,0.0005957724030408506,-0.0004575962409647125,-0.0005185303076727024,0.00038565336419122873,0.000775467489183375,-0.0006850472856212938,-6.872117271795011e-05,9.177173297144747e-05,0.0007322645563741672,-0.0009255281993568558,-0.00010507450350969371,-0.00010206260212231787,0.0005530589613427853,-0.0007273471833839777,-0.0004674994627605856,-0.000321820543088977,0.0009444685036246363,0.00036435822430893987,,,,,,,,,,,,,,,,,,,,,,,,,,
01a1473cbfb84ebfad47f8569516cec806fc9c54,-0.00039108464064258855,,,,,,,,,,,,,,,,,0.00020307238472841451,-0.00015370068255445512,0.00024869699695284425,-0.0002761837666884737,0.00019887328291299578,-0.00029617101451771756,-0.00039270085095540234,0.00014625322245620488,-0.000211533821662851,0.00017433957093910472,0.00044085193972768556,0.00020833854073347543,-0.0001754696314082315,0.00033395002327725335,-0.00020154169305932378,0.00025668550496858115,-0.00038788127905602684,0.0002901783395528179,0.000331960597082201,-0.00037839917803625975,0.00027459074867401196,-0.00023935733017619665,0.00033905444450811704,-0.0002885529483957086,-0.00027519650146281757,0.00025107738694363636,0.0003690814149691319,-0.0004215293508205676,-4.3267783024338366e-05,9.731723163861105e-05,0.00034458247832852025,-0.0002937710193386639,-0.00020077221447579042,-3.4349896189386894e-05,0.000309340182257826,-0.000364591800619347,-0.00028177508816238706,-0.00037837167637692974,0.00028253833749205236,0.00028292877731377704,,,,,,,,,,,,,,,,,,,,,,,,,,
01daff9e9b17fef7e5e949a8a69e338f263cff19,-0.0008295344221911311,0.004165210758478477,-0.006223737835425069,0.004807337685313523,-0.006023898571946296,0.007625091800039979,-0.0002746261604026981,0.008601921573515997,0.0011823279358932313,0.0012197553171079331,0.00026114880909052754,0.005761765330410951,-0.00046691330828883826,-0.0004966120932214544,0.0001550285259528314,-0.006000318417581703,0.0027423710233240705,0.001992714164552733,-0.0015395726105509086,0.001727483067315196,-0.0019682828004959577,0.001278710567402701,-0.0019407504373804172,-0.0023103444908252613,0.000972646557394403,-0.0014305470274493326,0.0008128937083781917,0.0016354807504077445,0.0008887592764974901,-0.0007821235347278783,0.0016330418810399582,-0.0008987786081117932,0.0013634813656869566,-0.001735560504013681,0.0010963687482625109,0.0014325371996836938,-0.0015926050679271181,0.001045282189557292,-0.000991815543605504,0.0013965340438395583,-0.0010247716331785134,-0.0011346727728602623,0.0011371722160662364,0.0010908456806839834,-0.0017239002850864974,-7.550045872118776e-05,0.0007959844207320673,0.0013721283778191287,-0.0008592173634423554,-0.0006286785479041215,-0.0003107880047029699,0.0010950015217428776,-0.0011842647497771301,-0.0012139012890366244,-0.0011204902476617566,0.0006854807595188396,0.0011424188341203263,-0.0021719517687552527,0.002527397731982937,0.0003342902590116832,-0.0010349128572342636,-0.0006627902771957383,0.0004618855422292708,-0.0004232975869477559,0.0003545784920557096,-0.00020399216242558297,-0.0001595926709044745,0.0005265685834142616,8.996082979367565e-06,0.00047713130040008414,-0.00013047929243391286,7.970006973082857e-06,-0.0011925410828386713,0.0002805885430146262,0.0001705417299027318,-0.00022711929808574144,-0.0006207043582036227,0.00033356126050043027,-0.0003318108621017807,0.001314697544402266,-0.0008551289816844615,0.0004999106957223509,1.607941484396344e-05
021a43a12624d8a69295cfcba3f7e4e704d9b101,-0.0005283936163334892,,,,,,,,,,,,,,,,,9.394529939632037e-05,-6.155126074571067e-05,0.00011674830906745963,-0.00013841582946997932,9.637955874672321e-05,-0.00013508009066723125,-0.00019395642994573137,5.6550247820146286e-05,-0.00010587273520526447,8.844752106954599e-05,0.0002825064577252073,5.459109929714763e-05,-8.217367252809796e-05,0.00016052822133391187,-7.543772436986592e-05,0.00014295553723746226,-0.00019674324078777075,8.115609417387919e-05,0.00016376489183127417,-0.000183870317500328,0.00015422717100199528,-9.686976621473624e-05,0.00016588306498108326,-0.00013196917365245557,-0.0001315677939725357,0.00014085291962218354,0.0002559273152835158,-0.00020654758061463836,7.147261559482316e-07,0.00012012523202894804,0.00021000724959527287,-0.00027469636227091135,-4.927522520602434e-05,-3.522161176646552e-05,0.00015516165735715955,-0.00020037026943373455,-0.00016044191047076485,-0.00016017589184299635,0.0001729639426559411,0.00014026981559284515,,,,,,,,,,,,,,,,,,,,,,,,,,
