story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18
859d1b76fbf4bb131ca20a48ef7f594b8bd70643,,,,,,,,,,,,,,,,,6.778677942190674e-05,-6.50676967103885e-05,-8.75869963824554e-05,0.0001051382280625876,-0.0001813176288714314,-2.0406169971437838e-05,-0.00013024914712249513,9.619567597263626e-05,-0.00015566957118102602,-0.00010703791850313969,0.00010513974323776704,-0.00011055488982274767,9.65160454200795e-05,-0.00012575745555666379,0.00013435887767580736,-0.00015254587875223713,0.00015210284951332762,4.500488715135893e-06,0.00011223749225328376,-0.00015875177998524756,0.00010767092504828507,-0.00010470076880745579,0.00023651101611988344,-8.795576256626333e-06,-0.00012331617762979742,-0.00018976057757748158,0.00019354222705810902,6.1898526657322044e-06,8.36945304460908e-05,-0.00012821736061428688,9.632395908827185e-06,0.00016632341481793175,-0.00021515892780522546,,,,,,,,,,,,,,,,,,,,,
85d317c1976fd4b39342946bd91f52a92134506d,,,,,,,,,,,,,,,,,0.000151016444531551,-0.00015090003853009208,-0.00019473988337088342,0.00022924995823778605,-0.00035953296882906566,-6.017843855807044e-05,-0.0003056153005590497,0.00019400095029139597,-0.00031356717973754787,-0.0002185053357623175,0.00022838535942995797,-0.00020659107251851946,0.0002205621527424383,-0.00027223310107865736,0.0002934516903078942,-0.0003642913480133038,0.0003430431196354216,4.00686849300809e-06,0.0002244687837487789,-0.0003157677896718878,0.00024373047731558858,-0.0002124316601932808,0.00042791678026352087,-7.297235802264412e-05,-0.00023623600941581157,-0.0003571398448931936,0.00037189944579002997,4.512229135889734e-05,0.00021730957367489204,-0.00029349051803569657,-0.0001368688623817982,0.0003378131419277471,-0.00037063127884083905,0.0002812795835104658,0.0003568527800438331,,,,,,,,,,,,,,,,,,,
85dfb05aeae448c208a300cc6afbc7d07ea733f0,,,,,,,,,,,,,,,,,5.839402708503002e-05,-6.483825972785543e-05,-8.482263392236222e-05,9.761009987822422e-05,-0.00014565784868345797,-2.883061809044026e-05,-0.00011769473951243583,8.793109394492218e-05,-0.00012985086279866139,-8.233134093088557e-05,8.849995058178984e-05,-8.658064344630215e-05,0.00010640557427290546,-0.00010800459674082112,0.00011376634270942373,-0.00016569755013834988,0.00012516371598393096,-1.933997667910067e-06,9.094540437990856e-05,-0.0001280331275576844,9.389236525964088e-05,-0.00010242143605718765,0.0001900988676381643,-2.7115413954482367e-05,-0.00010340556556566103,-0.00018581225941588248,0.00013945881646713003,1.5779605852271908e-06,9.387187900009305e-05,-0.00011970802005772154,2.459015764295913e-06,0.000257284860284195,-0.00016745850949748727,,,,,,,,,,,,,,,,,,,,,
85e51f5a89fbee75a643c289286ee5b7fc7c38f1,,,,,,,,,,,,,,,,,9.444185322490174e-05,-0.00011317547957002933,-0.00011719344522363273,0.00015799013876683293,-0.00019923102337948185,-4.578884728183244e-05,-0.00013848119003762407,0.00012627559724593193,-0.00012225886774824596,-0.00010490573971514111,0.00012556852595154604,-0.000160748026753295,0.00016077829433446184,-0.00014398527490466848,0.00018346115000586482,-0.00021957145887845173,0.0002174359306957738,-6.113532886112489e-06,0.00014959821095208834,-0.00017471911731250134,0.00013668137099676964,-0.00012139856940317613,0.00022366645423354961,-8.259453979313151e-05,-0.00015046583187501534,-0.000201137145325872,0.0002048151257561607,-2.423077025357902e-05,0.0002959525972877909,-0.00019916222245645204,-0.00035352685105400174,0.00018891698342752086,-0.00022672380468094543,0.00010776658785336195,0.0001608019517777108,,,,,,,,,,,,,,,,,,,
85ed96eee1dc7c8366254b1f927bf652e210ace4,,,,,,,,,,,,,,,,,8.99695273267481e-05,-7.49304758514635e-05,-0.00011251762250216236,0.00011723358901577518,-0.00020448637146637657,-1.925603630415223e-05,-0.00015276387418399517,0.00011044854840428625,-0.0001820668569507925,-0.00013308487728210536,0.00013241288870572364,-0.00013287143217650753,0.00010973425244081088,-0.00014850367358880932,0.00016166335373556882,-0.0001999603876094338,0.00018148326965439026,-6.291640317275586e-06,0.00012662576213615074,-0.00018770258425176815,0.00014112318449544388,-0.00011782561330333981,0.0002332120360079451,-5.830221735554167e-05,-0.00013552130808076,-0.00020060878035979438,0.0001992897826330885,5.130575831394486e-06,0.00011076555314776216,-0.00016676937722096132,-1.008149847874125e-05,0.00019073391787151805,-0.0002228582443375201,,,,,,,,,,,,,,,,,,,,,
865dbe30dc3c966d5ed74e0286a3b6ea5fe9eec0,,,,,,,,,,,,,,,,,6.189815077967398e-05,-8.197789921112587e-05,-9.884111452960055e-05,0.0001288870142299696,-0.00017533003464678763,-6.226170425951142e-05,-0.00010459416841263666,0.00012039845926672542,-0.00010345482069656063,-5.947478911911153e-05,0.00011040674934812734,-0.00012877535396968464,0.00018476579686712313,-0.00015137703920680898,0.00016944373902329788,-0.00021272686068666852,0.00019443063245456452,-4.6077853932106436e-06,0.0001430676228359332,-0.00015937346688211243,0.00012552284482490207,-0.0001168996981844174,0.0002157047446777298,-7.977780410079258e-05,-0.0001369233808981159,-0.0001821994699999416,0.0002314176323713353,-4.977076110443248e-06,0.0002406593017882873,-0.00018501336652168205,-0.00043113343394449573,0.00012153589732463791,-0.00023865033172586181,,,,,,,,,,,,,,,,,,,,,
869a027fc6d5da472f4cf742cb9dedd27fd51b54,,,,,,,,,,,,,,,,,5.626757254635286e-05,-5.583478839987434e-05,-7.73854159505038e-05,6.952666459263162e-05,-0.0001362511857251585,-1.7569643751045174e-05,-0.00010495852985971269,7.86037603389829e-05,-0.00013276746114563762,-8.785814436819205e-05,9.423218091898539e-05,-8.094015952482255e-05,8.19243315495523e-05,-0.0001107908496946207,0.00011082013678793533,-0.00015081744190839164,0.00013177486863920134,-4.696458010374307e-06,8.429503860899785e-05,-0.00012080247345127334,0.00010203261189664935,-9.183258313692245e-05,0.0001725779579891944,-4.245053432734888e-05,-8.493172550480592e-05,-0.00015635461347588255,0.00013798500895389017,1.5602902284732478e-05,9.013435517379086e-05,-0.00011538367892144038,-6.27242594123242e-05,0.00013475995825290674,-0.00015971670094067103,,,,,,,,,,,,,,,,,,,,,
86bb3b52732d6dc4e803b669f9827f7dd3d06849,,,,,,,,,,,,,,,,,0.00014498098421892458,-0.00017265300685772689,-0.00023722545701994075,0.0002626765671215162,-0.00037359299490429725,-6.322953784809054e-05,-0.00022464168956572183,0.00022044817542015598,-0.00021035525636280182,-0.0001882106692353367,0.000246592692555533,-0.0002786862320057451,0.0003503167389591618,-0.00024524861408051733,0.0003195171623994373,-0.0004431007288156491,0.00034166838097071726,1.131876586808533e-05,0.0002499313106479995,-0.00033075014022718435,0.0002679065568037491,-0.00023369122446258227,0.00031356208692227914,-0.00017774189750597143,-0.00024448282190894007,-0.00029643335057482137,0.00041470339231936806,1.656128666893131e-05,0.00040722955142934283,-0.0003109660759098411,-0.0004957520207245377,0.00023079312450800154,-0.00038111676463681386,,,,,,,,,,,,,,,,,,,,,
8709f9138aeeb3d52e55b5e915fb9e8832fafae1,,,,,,,,,,,,,,,,,0.00017599148928186743,-0.00017185368973604578,-0.00021965618672309422,0.00021668626485710338,-0.0003998422248935755,-7.026224626806638e-05,-0.000313939554202372,0.00021252818412927495,-0.00034611090819986406,-0.00019433107619492988,0.00022340080498204642,-0.00022798129035393776,0.00027299752558678604,-0.0002949155094604767,0.0003169858349307853,-0.00041692016334353107,0.00033196350824431925,-7.523588704494918e-06,0.00023329373228755826,-0.00031480664017461617,0.0002641845185765968,-0.0002043940012963866,0.0004474352698996696,-9.310626116684867e-05,-0.0002571138531191145,-0.0003817597806667324,0.0003718581644122634,8.082468758687518e-06,0.00026298599436100296,-0.0002707752375417622,-0.0001537732069803021,0.000413950978489862,-0.00040544405404081916,,,,,,,,,,,,,,,,,,,,,
8714a7587042a91a24387f357074796c961a5074,,,,,,,,,,,,,,,,,8.575254683219461e-05,-8.511651803013493e-05,-0.00010849626058167714,0.00010449664515336634,-0.00015720508222119632,-3.908481850001727e-05,-0.00014072948360361692,0.00010715264842319329,-0.0001267179616244445,-8.824951026762339e-05,8.811905364063599e-05,-0.00013057815350074094,0.00020014977955886432,-0.00010676188511512955,0.00013153094142052014,-0.00013534596735632372,0.00015312962649737801,-1.8250024726656286e-05,0.0001002871144896638,-0.00012699738591238208,8.847430470951555e-05,-0.00011862780458552893,0.00014804703045413552,-6.610261725742311e-05,-0.0001270510054351477,-0.0002439273250126042,8.172030644055514e-05,1.076846709159904e-05,0.00012303462801449197,-0.00012121018809435597,-2.625729066042489e-05,0.000504067222874923,-0.0001432751406104341,,,-0.0006029501372985231,0.004573017772157207,-0.03730692031569137,-0.0018647849570910561,0.001547750853003813,0.006598520300020285,0.003818280316134982,0.005656835023551479,0.007764077467601631,0.0014279291064080149,0.005594991591917561,-0.0021313983360245754,0.0012114600067440254,0.0020022755160495377,-0.013016095707834463,-0.0005737369959691119,0.0030186980641281353,-0.000423985495331191,-0.011976312778187444
8743144274d9381e78fce86d4a269d988afff466,,,,,,,,,,,,,,,,,9.777836634299762e-05,-0.00011879202620454854,-0.00015673925322163597,0.00016649581529613964,-0.00029193553989725955,-3.391677610517101e-05,-0.00023527839878307628,0.0001656873206357063,-0.00026139359933816597,-0.00018407337013181494,0.00017946779411680605,-0.00015960386070918244,0.0001923961295255979,-0.00021509324622951396,0.0002345071967831176,-0.0003169435686726078,0.00024648463486075397,6.003933355765563e-06,0.00017340489110592467,-0.0002575125769205105,0.00022236564341120613,-0.00017013642009449813,0.0003385955307340907,-6.509824340909303e-05,-0.00022499251507919032,-0.00032928829430435504,0.0003109198785866109,1.8390021014944015e-05,0.00017655624423546933,-0.00022438282379041356,5.850661162804145e-07,0.0002969611230651052,-0.0003447029968930721,,,,,,,,,,,,,,,,,,,,,
874e77d2d692ea71a4698b6610cee34505fce05c,,,,,,,,,,,,,,,,,0.00017912353443908817,-0.00014346572973472863,-0.000198318484971324,0.00023168175260565517,-0.0003625986077507419,-3.669093402992684e-05,-0.0002684524694244457,0.00020117861653585732,-0.00030797239808216494,-0.00022326349974942334,0.00021439073109777099,-0.00025284500496240106,0.00023277735973480044,-0.00025082220207181907,0.00027086155588690916,-0.0003493793615179805,0.00031387393666790144,-1.111312980725941e-05,0.00022962185446377334,-0.0003045019541077983,0.00024352899871697134,-0.0001931751449858899,0.0003925900842235669,-0.00010275305179520777,-0.00020798093815868168,-0.00031978063683793783,0.00033849817235609674,3.372018115595326e-05,0.00018933792182015643,-0.00024744060718980866,-8.483571723904692e-05,0.00030263342629728183,-0.00038453430604864103,0.00026105270682611994,0.00014954743191058573,,,,,,,,,,,,,,,,,,,
87604005fc9455c35956c16ec207d298b6fe32cf,,,,,,,,,,,,,,,,,6.0052311108784324e-05,-5.501463219073433e-05,-7.930387077456972e-05,6.574868660198926e-05,-0.00013921212209723913,-2.3410394091372818e-05,-0.00010575455764057947,7.966760570550692e-05,-0.00011987840424929541,-8.000473697900728e-05,9.496842150282528e-05,-0.00010438974504221827,8.709395901959399e-05,-9.94148712659276e-05,0.00011095709620901733,-0.00012773204698404342,0.000149063625210996,-2.386515785541299e-06,8.557038098812493e-05,-0.00013268954824097943,0.00010593552971021447,-9.781214153942131e-05,0.0001491166854069167,-4.778276098168345e-05,-9.52922373615361e-05,-0.00014766380610709083,0.00013759162431895586,1.869908270243326e-05,8.543632005400607e-05,-0.0001249321902281136,-4.8024348231277825e-05,0.00016262944237820911,-0.00015628171937845945,,,,,,,,,,,,,,,,,,,,,
878aa6932a7008e8263310f30e834bf8ae1c4205,,,,,,,,,,,,,,,,,-1.0126205489297213e-05,1.2780182307928204e-05,2.542733240257233e-05,-1.7948911763471145e-05,5.080178705085147e-05,4.260535360087234e-06,3.661930519174897e-05,-2.7369256539109686e-05,5.898146869683202e-05,4.078412304110688e-05,-5.0531296573667e-05,3.152825828693119e-05,-1.7838465874091296e-05,4.966526910717725e-05,-4.416511322364046e-05,6.987696401801493e-05,-4.9049935397996376e-05,-1.2685527761275604e-06,-2.364540000861882e-05,6.613565178929887e-05,-5.619085425748391e-05,3.859601581408318e-05,-9.703092848957723e-05,1.2897261688223603e-06,4.7046169044507826e-05,6.144560434765415e-05,-7.726345991948297e-05,1.0180036729837114e-05,-1.6944570814656995e-05,4.167492123451479e-05,-1.183382238167008e-05,-2.3708697334769028e-05,9.073754131152492e-05,,,,,,,,,,,,,,,,,,,,,
87d01685b4aee7177b03d9ec40a74a44ab7ba85f,,,,,,,,,,,,,,,,,0.0002909530467029641,-0.00027647396922512063,-0.00038422802693660694,0.0003924641783265838,-0.0006426186903372578,-6.609305486676737e-05,-0.00047996644819604285,0.00034075355482596524,-0.000504793581011635,-0.00036218880274657765,0.00039888685088469483,-0.00038513151823647645,0.00037719465674399753,-0.00043368823693535827,0.00046689945656983533,-0.00056497034129185,0.0005144167263757359,-1.1335271051072984e-05,0.0003641196323201615,-0.0005133101282621698,0.00038891227287869267,-0.00035711168425232116,0.0005949088108030062,-0.00017556838411350868,-0.00039318270888914547,-0.0005472695050231756,0.0005349986641426127,5.208878468681046e-05,0.00034932505598301076,-0.0004438140598315703,-0.00014866558436242789,0.0004982117488911844,-0.0005603881830641378,0.00029820852848247436,0.0003595440984562404,,,,,,,,,,,,,,,,,,,
87d425c63061ba4185bf4879008d35e21f0d97cd,,,,,,,,,,,,,,,,,5.2555688105381195e-05,-4.644177881594295e-05,-6.895757740673226e-05,7.5696178349188e-05,-0.00012740731409143782,-9.237972699757654e-06,-9.113344069105821e-05,6.243138122312224e-05,-0.00010157546414628072,-7.523811175323128e-05,7.797790609616258e-05,-7.802378349719717e-05,6.830608052064193e-05,-8.541452663272622e-05,9.475776235817122e-05,-0.000113056214191636,0.00012091988241929121,3.4028079455794232e-06,7.204590617240973e-05,-0.00010953330736900767,8.026612057471472e-05,-7.976613973068584e-05,0.00015802332643490393,-2.865945871717015e-05,-8.169669847096783e-05,-0.00012155507373310976,0.00012237179690154256,1.4645083364135771e-05,5.088699785398552e-05,-0.00010331899216176616,-3.0513390007373535e-05,0.00010631657521540012,-0.00014329710738596722,,,,,,,,,,,,,,,,,,,,,
882196861e6fb719367bf951244fc1e268298a30,,,,,,,,,,,,,,,,,6.962463801761614e-05,-6.507412089626665e-05,-9.605552477597729e-05,9.665557035731304e-05,-0.00016416328940814246,-1.662314578658592e-05,-0.00013019483051512546,9.383545892858815e-05,-0.0001602872941746334,-0.00011648994121627192,0.00010779721465110442,-0.00010647795478364313,8.733766234765605e-05,-0.00013271873407317734,0.0001332041303656677,-0.00015373795915262308,0.00015841063463997165,1.0557329705972696e-05,0.0001077046256409663,-0.00015566682904896668,0.00011790600498123882,-0.00010761133808020101,0.0001984159708316015,-4.765250894205131e-05,-0.00012361003145858163,-0.0001741103119720865,0.0001662184992996461,4.2496754703201085e-06,8.894248926722269e-05,-0.0001509354327356759,-2.218221989719782e-05,0.00016836038630461167,-0.00019403038271521194,,,,,,,,,,,,,,,,,,,,,
88308767f9bd995f5955b5d8c384154a31d0a313,,,,,,,,,,,,,,,,,6.889073448332357e-05,-0.00010621218057776734,-7.933661333611882e-05,3.422309076760188e-05,-7.777288974325177e-05,7.556835693138531e-07,-6.800559920137894e-05,5.36442449611186e-05,-9.845037391579214e-05,-7.304393321887328e-05,8.016554781583779e-05,-4.5913095005075956e-05,4.851431324588324e-05,-5.1113226209391696e-05,6.415281185118658e-05,-8.624960840877382e-05,0.00013186007665982207,6.227393513265082e-05,4.575307545052413e-05,-7.177834564153687e-05,8.596718950882741e-05,-7.291202027756008e-05,9.192857380204821e-05,-5.970753617608152e-05,-5.114393932475862e-05,-0.00011915237272335714,0.00013622171642590749,7.235350624996316e-06,0.00015668184136096287,-0.0001005311191937129,-0.0005642615244549594,9.759336024097376e-05,-8.867342354484161e-05,,,,,,,,,,,,,,,,,,,,,
88383db18aac52e490ccf104fb27f53f1c30644c,,,,,,,,,,,,,,,,,0.0001307038023948703,-0.0001709432493256028,-0.00021494025926225386,0.00024781913313866744,-0.00030999717293268706,-7.665960996311384e-05,-0.0002104798313094299,0.0001959359304022928,-0.00022237523225738338,-0.00014380939264341036,0.00025062061185476044,-0.00026839500839545257,0.0003197141937627794,-0.0002215106541751412,0.0003279799159488847,-0.000408976936591761,0.0002854442191474154,-1.7020997116121397e-05,0.0002251162214783266,-0.0002912186578326397,0.00025646032529209515,-0.00020630020935004313,0.00026956812679971914,-0.00019098093418798534,-0.00029917228923667075,-0.00027611845753510876,0.0003708039761048475,-1.1722641105928105e-05,0.0004471747166091303,-0.0002908128600847516,-0.0006546052592283954,0.0002704935113063021,-0.000331731325786636,,,,,,,,,,,,,,,,,,,,,
8861b17e99fb261161b7d12afec073eb9c274365,,,,,,,,,,,,,,,,,0.0003595268980239261,-0.00033938647350317266,-0.00042661132648506763,0.00046299408489462214,-0.0006839324609584272,-0.00010349095688856388,-0.0004864664458463238,0.00039087373100094616,-0.0005120360217460028,-0.00039316928067628014,0.00042875537262677526,-0.0004641055693082811,0.0004191840998874693,-0.0004752626347462101,0.0005015030949409955,-0.0006419955853171666,0.0005772521823154081,-1.0538809767684926e-05,0.00040660646512880196,-0.0005193610313202624,0.0004081663147671861,-0.0003685738434543825,0.0006704907936844746,-0.00019970536071277776,-0.00039381034185768124,-0.0005608151350699831,0.0005845232869846691,1.710424442195997e-05,0.00042094340455206227,-0.0004755365730860447,-0.0003902271122644622,0.00046408161124235586,-0.0006202876822618501,0.00036361598973074454,0.00041977932460547564,,,,,,,,,,,,,,,,,,,
886b5af33f6646b7e3ae7b206cea902b9c42b5e6,,,,,,,,,,,,,,,,,9.188885615718349e-05,-0.00010554837299530249,-0.0001387217045688558,0.0001708576888433107,-0.00022776697802773536,-5.116880501703526e-05,-0.00015431276707085397,0.00014336905838996337,-0.00014615540065540927,-0.0001054773718043231,0.00015172337237906843,-0.00017747568022111085,0.00018659740497118142,-0.00017507029002297085,0.0002096838654065895,-0.0002775831628624291,0.00022105253592198941,8.6302027508565e-06,0.00015318392866527422,-0.00022585224712617924,0.0001552366691006373,-0.00013053996150548227,0.00027898624733023046,-6.114123873920366e-05,-0.00015698283507512153,-0.0001626957815958148,0.00024621671586732706,1.213253580875178e-05,0.00022457630156489858,-0.00019446262339555448,-0.00014673131732587824,0.00021578189033486731,-0.00026396780137177443,0.00023729861761697082,0.0002701354732668271,,,,,,,,,,,,,,,,,,,
8880e53f46d4db4d5daa058ae66f6f2dbbc3fc2a,,,,,,,,,,,,,,,,,0.00044600562107252736,-0.00038968194571747125,-0.00047646415156575106,0.0004884362748885006,-0.0007586777056493433,-0.00010790723516730251,-0.0005805932271891196,0.0004285636478124596,-0.0006257564103156253,-0.00044856613853632083,0.00045469084144132937,-0.0005127995478620931,0.0004323454063038709,-0.0005173587307445324,0.0005683946382824386,-0.0005977734569609349,0.0006442779057267271,3.1599047138070323e-06,0.0004608567997102513,-0.0005897588884378628,0.0004570148118721039,-0.0003770582000752569,0.0006674340092356914,-0.00021460801235857535,-0.00041141103292060817,-0.0006115980498945476,0.0006043615534097023,6.117956354232117e-05,0.0004396121383961334,-0.0005101148796550324,-0.00028687366801246955,0.0005134349873150857,-0.0006251402614152191,0.0009301518250026865,0.0010184670644079706,0.0005244882951603019,-0.0004311732268105425,6.937506857508332e-05,-0.0005744860412486589,0.0009065108829219458,-0.0005052355782147179,0.00024073442941843185,-0.0002856620296455097,-0.0005942834370045065,0.0006899281586648868,-0.0005695403329669297,-0.0006369580113502879,1.838268717748061e-05,-0.0007532407679829807,0.00042451561766547544,-0.0005191349303961905,0.000494323139906167,-0.0006533866212388119,0.0004085679989696211
